text,author,title
1994年にシングル「FOREVER」発売を機に鷹橋敏輝と改名し独立する。,wikipedia,wikipedia
また、特典DVDには「Dance With Me」「Dance With You」のミュージックビデオと6thアルバム「OPERA」のティザームービーも収録。,wikipedia,wikipedia
京成・京急・都の3者での協議の結果、軌間は1435mmに決定。,wikipedia,wikipedia
マスターズを含む他のトーナメントが派手なバーディーの取り合いによるエンターテイメント性を否定せず、ミスはその後で取り返すことを許すのに対し、全米オープンは選手にひたすらパーを積み重ねることを要求し、落としたスコアを取り戻すのは困難を極める。,wikipedia,wikipedia
男性サラリーマン向け週刊誌『週刊宝石』のショートコミック枠に掲載。,wikipedia,wikipedia
1920年以降は白軍の勢力下にあり、1934年に解体された。,wikipedia,wikipedia
旧約・新約ともに、初のスロベニア語翻訳に臨んだのはプロテスタントの文筆家で神学者のユーリィ・ダルマティン（1546年 - 1589年）であった。,wikipedia,wikipedia
なお子どもが幼児で親が就労・求職中・疾病で育児ができない場合には、生活保護受給者、母子家庭は優先的に、かつ生活保護受給者は無償で保育園に入所できるため、日中は子どもの育成が公共の場で見守られている。,wikipedia,wikipedia
国友信之とは前出の江州国友の家系をくむ名門の鉄砲鍛冶であり、維新後も東京銀座に製銃所を構えていた。,wikipedia,wikipedia
→それまでは、所沢市内で唯一武道場が無い中学校であったが、完成により所沢市内全ての中学校に武道場が設置された。,wikipedia,wikipedia
しかしその実質は、自暴自棄になったユダの愛と憎しみがないまぜになって、どちらがどちらか本人すらすでに判別つかなくなり、混乱しながらも悲痛に訴えているというものである。,wikipedia,wikipedia
「cl」パッケージのcodice_17マクロは、Emacs Lispのプログラマに効率的な字句的スコープを提供している。,wikipedia,wikipedia
完成すれば、日本最大のアウトレットとなる見込み。,wikipedia,wikipedia
高さ50メートル、幅10メートルで、その規模は伊那谷随一である。,wikipedia,wikipedia
アメリカ合衆国国勢調査局に拠れば、2005年の1人当たり税額では50州の中で第41位になっている。,wikipedia,wikipedia
フランドル伯領がブルゴーニュ公国に併合された後も、獅子は盾のみであるが使用された。,wikipedia,wikipedia
武士が好んだ細かな幾何学模様で簡素で粋な印象の江戸小紋とは違い、友禅模様を基本にした色鮮やかで伸びやかな印象が持ち味である。,wikipedia,wikipedia
放送開始初期は、タモリをメイン司会とした、関根勤、ナインティナイン（岡村隆史・矢部浩之）、伊集院光（1994年4月〜1994年6月）らによるコント主体の番組であった。,wikipedia,wikipedia
音韻と綴りの上では同じだが ئى i の音価はとの間を行き来するため、実際の発音では母音調和に合わせて複数通りに聞こえる。,wikipedia,wikipedia
農業、治水に対し、さまざまな発明を行い、各務用水の開発、桑切鋏の考案も行っている。,wikipedia,wikipedia
また、ミミグロレンジャクモドキ属をレンジャク科に分類する説もある。,wikipedia,wikipedia
ストライカーが前進している場合は引き金は後退しており、引き金が引けないようになっている。,wikipedia,wikipedia
HAPPINESS（ハピネス）は、2007年10月7日から2013年9月29日までJ-WAVEで放送されていたラジオ番組。,wikipedia,wikipedia
はA級オーガスタ・グリーンジャケッツで111試合に出場し、打率.275・8本塁打・50打点・36盗塁だった。,wikipedia,wikipedia
各ページオブジェクトには固有の識別キー(uid)があり、現在のページにリンクしている。,wikipedia,wikipedia
調停2年目の選手としてはミゲル・カブレラに次いで史上2位の高額である。,wikipedia,wikipedia
1875年、横浜扇町の秋本己之助がノース＆レー商会に勤める西村甚作の助言で作った「金線サイダー」(当初は「日の出鶴」という商品名だったが1889年に改称)が発売され、1899年に登場した王冠を使用した瓶入りの製品が、日本で本格的に流通した最初のサイダーとなった。,wikipedia,wikipedia
駅伝部の総監督には東京オリンピックの3000メートル障害日本代表の横溝三郎（パナソニック女子陸上競技部顧問）、監督に大志田秀次（元中央大学陸上部コーチ）が就任した。,wikipedia,wikipedia
開発者は、そのメタデータを読み取って処理をするコードを記述する必要がある。,wikipedia,wikipedia
高岳駅（たかおかえき）は、愛知県名古屋市東区東桜二丁目にある、名古屋市営地下鉄桜通線の駅である。,wikipedia,wikipedia
"ここの郡庁所在地はw:Corydon, Iowaである。",wikipedia,wikipedia
モンカルムは、ボーポール（モンモランシー）の戦いでのイギリスの急襲の失敗を教訓として、配備を変更した。,wikipedia,wikipedia
1/2インチ（12.65 mm）テープ幅、1リールカートリッジ、大容量重視、QuantumのDLTと Magstarに良く似ている。,wikipedia,wikipedia
1995-96シーズンにはフレームスとの契約が不調でフランクフルト・ライオンズでプレーした。,wikipedia,wikipedia
モントーヤは続いてファステストラップをたたき出し、続いてピットイン、ウェバーの前でコース復帰した。,wikipedia,wikipedia
分業化が進んでいく中で、サウンドの専門家の必要性が高まり、採用に至った。,wikipedia,wikipedia
進行役は、かつてニュース映画『パラマウント・ニュース』のアナウンサーを務めた竹脇昌作が担当した。,wikipedia,wikipedia
アウステルリッツの戦いでオーストリアが敗北したことで、神聖ローマ帝国は1806年8月にナポレオン1世によって解体された。,wikipedia,wikipedia
◎は、地域間幹線系統（被災地特例系統）として、国・宮城県の補助を受ける。,wikipedia,wikipedia
荒木の作品では非対称な変形コマを多用し、ページ全体が歪んで見えるようなコマ割りがしばしば行なわれる。,wikipedia,wikipedia
ブリュンゲルはHenriの名前を受け入れて、フランスの市民権を取得した。,wikipedia,wikipedia
地球から約7万光年も離れたデルタ宇宙域にとばされたU.S.S.ヴォイジャーの保安部長として活躍した（俳優：ティム・ラス/吹替え：青山穣）。,wikipedia,wikipedia
いわゆる下等生物では小さく、高等生物は大きい傾向がある。,wikipedia,wikipedia
長江流域の江州掲揚嶺一帯を仕切る李俊の子分で、酒屋を営んでいたが、物持ちの良い客が来ると、痺れ薬を飲ませて所持品を奪い殺してしまうという追剥を行っていた。,wikipedia,wikipedia
、6月20日の対横浜DeNAベイスターズ戦で、プロ8年目での一軍デビュー。,wikipedia,wikipedia
当駅のテーマは鶴見区の区花の一つである「ハナミズキ」である。,wikipedia,wikipedia
校色は赤と黒。,wikipedia,wikipedia
出入口は4ヶ所あり、地上へのエレベーターは4番出入口への通路の途中に設置されている。,wikipedia,wikipedia
JSLの富士通、トヨタ自動車を経て1992年に清水エスパルス入団。,wikipedia,wikipedia
comico PLUSでは他誌で連載した漫画作品の再掲載も行われている。,wikipedia,wikipedia
ラジオでは唯一、ジュビロ磐田のみを扱うプログラムである。,wikipedia,wikipedia
植物が塩化水銀（アクアポリンの阻害物質）に曝された場合、水の輸送量は減るがイオンの輸送量は減らない。,wikipedia,wikipedia
医療機関等で消毒用としてエタノールと並び広く利用されている。,wikipedia,wikipedia
マツダ独自開発時代の4WD車の特筆すべき点は、このクラスの通常の四輪駆動車だと差動装置の存在によりキャブステップ高及びキャブ全高が上がってしまう事が多いが、タイタンの場合はキャブ内に差動装置を食い込ませる事により上がる事を最小限に抑えている。,wikipedia,wikipedia
沼隈半島の産業は農業が中心で、この地方で栽培される井草は「備後表」と呼ばれ江戸時代から特産品として知られている。,wikipedia,wikipedia
1958年、北イタリアヴェルチェッリのヴィオッティ国際音楽コンクール金賞を受賞。,wikipedia,wikipedia
つまり、トロイの木馬と、ウイルスにたいする欠陥は、完全には信頼できない開発元のソフトウェアを実行した場合と、そのような理由から標準レポジトリとしては外されたようなレポジトリからソフトウェアをインストールして実行することからくることになる。,wikipedia,wikipedia
「酸い」を「粋」に変えたのは、初代プロデューサー・板井昭浩（放送上の通称は「板さん」）のアイデアによる。,wikipedia,wikipedia
ウェリントンの勝利の結果、イギリス軍はポルトガルに撤退する前にマドリードを2か月間解放することができた。,wikipedia,wikipedia
楽譜・作曲家の意図に対し忠実ながらも、時に激しく劇的な表現を見せ、幅広い層のファンに支持された。,wikipedia,wikipedia
長門湯本温泉（ながとゆもとおんせん）は、山口県長門市（旧国長門国）にある温泉。,wikipedia,wikipedia
そのため、黒田孝高が策した水攻めにあって城は落城寸前に追い込まれる。,wikipedia,wikipedia
死んだ母さんに会えて、人生のいろんなことを忘れられるんだ。,wikipedia,wikipedia
サイパンを縦断するビーチ・ロードに接している。,wikipedia,wikipedia
戦前頃までは、鎌倉初期から極楽寺に住んで支配した由井氏に因んでか、「由井ヶ浜」とも表記したが、「ゆい」には「共同作業」という意味もあり、定説ではない。,wikipedia,wikipedia
これに、物語に厚みを出すため黒澤明の『野良犬』にも影響を与えたセミ・ドキュメンタリー形式の刑事物の古典映画である『裸の町』をモデルとして、リアルな犯罪捜査を描くことを加えて、当初の企画は立てられた。,wikipedia,wikipedia
上位ニューロン徴候のひとつである。,wikipedia,wikipedia
宇宙と同じように人類の未知の領域である海を題材に、『銀河鉄道999』の松本零士を原作・監督・総設定に迎え、テレビ朝日の「ゴールデンタイム・スペシャルアワー」第1弾として企画、製作された。,wikipedia,wikipedia
享年24。,wikipedia,wikipedia
新タ 悦男（にった えつお、 1974年4月16日 - ）は、TBSのアナウンサー。,wikipedia,wikipedia
体長約15.5cm。,wikipedia,wikipedia
現在は、講中の活動はさほどではないが、日中は日々、お寺、墓参の者の姿をよく見かける地域である。,wikipedia,wikipedia
本によると調査はカンヌ裁判所の裁判官であったジャン＝ポール・ルナールによって統括されており、さらにカンヌ裁判所による法令順守の監査がわずかしか行われていなかったと主張している。,wikipedia,wikipedia
ドイツにおいてベルーフスシューレはISCED-3Bレベルであり、15-16歳で義務教育を修了（実科学校や基幹学校）した者がパートタイムで入学する。,wikipedia,wikipedia
2005年の第44回衆議院議員総選挙で岩手3区に自民党から出馬したが、民主党の黄川田徹に敗れ落選。,wikipedia,wikipedia
エムデン（）は、ドイツ海軍のフリゲート。,wikipedia,wikipedia
メデアはその首都だった。,wikipedia,wikipedia
旧りそな・マルハビルにあたるA棟は2013年2月20日に着工、2015年11月17日に大手門タワー・JXビルが竣工。,wikipedia,wikipedia
日本において、「弱肉強食」という語は漢籍に基づく四字熟語であるとみなされており、国語教育において、学生などの語彙力を試す格好の題材となりうる。,wikipedia,wikipedia
Aサーバーのマジクロのプレイヤー。,wikipedia,wikipedia
ヌナブト準州レゾリュートに住み創作活動を行っていた。,wikipedia,wikipedia
『延喜式』神名帳では、小社2座2社を記載。,wikipedia,wikipedia
また、鶴岡信用金庫、米沢信用金庫、山形信用金庫と業務提携を結んでいる。,wikipedia,wikipedia
S-135ロケットという呼称が用いられる場合もある。,wikipedia,wikipedia
"英文名称は ""NHK Spring Co., Ltd."" 。",wikipedia,wikipedia
そして英雄らしさや軍人らしさなど「ドイツの価値観」にそぐわない芸術のすべて（印象派、表現主義、ダダイスム、合理主義など、ほぼすべての近代美術や近代の音楽・建築など）は、ドイツ文化・社会を堕落させるコミンテルンの陰謀の道具である「文化ボルシェヴィズム」として、右派勢力からの攻撃を受けた。,wikipedia,wikipedia
2016年11月28日、契約満了により退団することが発表された。,wikipedia,wikipedia
その後、劉攻芸は香港へ逃れ、1950年春にはシンガポールでシンガポール華僑銀行顧問、華僑保険公司董事経理などを歴任した。,wikipedia,wikipedia
1954年10月5日、ジョン・ローレンス・シーゲンソーラーは自殺を予告し飛び降りようとした男性の襟首をつかみ、落下を防いだが、このとき彼は「あなたを絶対に許さない」とつぶやかれた。,wikipedia,wikipedia
『オペレーションZ.E.R.O.』以降は外見が変化している。,wikipedia,wikipedia
対馬藩（宗氏）では戦国時代末期に臨済宗の禅僧・景轍玄蘇を招聘して李氏朝鮮との交渉に必要な文書の作成や解読などを行わせた。,wikipedia,wikipedia
1904年頃から開発が始まった。,wikipedia,wikipedia
没後は英語圏以外での知名度は高くない。,wikipedia,wikipedia
アドルフ2世は即位後、侯国の領内における大規模な建設事業を開始し、手始めにビュッケブルクにシャウムブルク＝リッペ侯爵家霊廟（）を建設した。,wikipedia,wikipedia
1840年（シューマンの「歌曲の年」）作曲。,wikipedia,wikipedia
ロシアのサンクトペテルブルクにあるロシア科学アカデミー動物学研究所動物学博物館()に銅像がある。,wikipedia,wikipedia
グルコン酸と種々のアミノ酸のエステル誘導体や、ジメチルグリシン自体がビタミンBと称して販売されている。,wikipedia,wikipedia
"ISOにおける国際標準化が進行中であった2007年8月、 Linux Foundation はブログでISOの各国代表組織に対して""コメント付きのノーを""と呼びかけた。",wikipedia,wikipedia
この例は非常に恣意的に単純化してある。,wikipedia,wikipedia
又、父方のはとこは従堂兄弟や従堂姉妹、母方のはとこは従表兄弟や従表姉妹とも書く。,wikipedia,wikipedia
日本国の臣民が陛下のご意思に反して、彼是するという事は有り得ぬ事であります。,wikipedia,wikipedia
駒澤大学卒業。,wikipedia,wikipedia
ルイス・アンヘル・アランゴ図書館はこの地域で最も重要な図書館のひとつであり、一年に600万人以上の人々が訪れる。,wikipedia,wikipedia
彼女を救出しなくては、ゲルドラの正体とその野望の存在は闇に葬られてしまう。,wikipedia,wikipedia
当時、日米貿易摩擦が外交問題となっていた。,wikipedia,wikipedia
PVではメンバーのコスプレが話題になった。,wikipedia,wikipedia
しかしながら、ラミリーズは第二次世界大戦において、船団護衛から艦砲射撃まで、多彩な任務でほぼ戦争の全期間活躍することとなった。,wikipedia,wikipedia
日本に導入されるユニットはセダン、SWともガソリン1.6L+6ATのみで、それぞれにベースグレードの「アリュール」とキセノンヘッドランプや本皮革シート等を採用した上級グレード「グリフ」が用意され、SW全車にパノラミックガラスルーフが標準装備となる。,wikipedia,wikipedia
所沢西郵便局（ところざわにしゆうびんきょく）は埼玉県所沢市にある郵便局。,wikipedia,wikipedia
一方、彼が行った四人組の逮捕と文化大革命の終結がなければ、後の改革開放は数年は遅れていたものと考えられている。,wikipedia,wikipedia
アメリカ合衆国国勢調査局は、カリフォルニア州に合同統計地域（CSA/広域都市圏）7ヶ所、大都市統計地域（MSA/都市圏）26ヶ所、および小都市統計地域（μSA/小都市圏）8ヶ所を定義している。,wikipedia,wikipedia
